name,price,lng,lat,rate_score
丁兰花苑,15167,120.23143768310548,30.35643577575684,36.084
赵家花苑,27436,120.22817993164062,30.362403869628906,4.202
笕桥花苑,26897,120.22754669189452,30.31999969482422,127.813
天成路武警宿舍,32815,120.21073150634766,30.29288101196289,110.38
万事利公寓,41212,120.22789001464844,30.33019256591797,123.24
原筑壹号排屋,24452,120.23944854736328,30.314239501953125,27.945
龙湖滟澜山,36091,120.33319854736328,30.31867408752441,145.605
铭和苑,23751,120.3396987915039,30.324321746826172,118.675
柠檬郡,29076,120.32742309570312,30.30338478088379,152.617
晓城天地,11964,120.33869171142578,30.31541633605957,102.455
德信早城,37531,120.3362045288086,30.320077896118164,132.444
金沙湖1号公寓,21841,120.33653259277344,30.314605712890625,140.95
铭都雅苑,30056,120.34134674072266,30.31282043457031,74.719
四季广场,16087,120.34466552734376,30.32404518127441,117.26
金沙阳光,26477,120.34071350097656,30.30787849426269,305.375
中豪七格,18848,120.32909393310548,30.30501747131348,140.105
东岸嘉园,29458,120.33634185791016,30.30846977233887,172.255
名城湖左岸,40926,120.3281021118164,30.31894111633301,28.37
御观邸,41986,120.33715057373048,30.31394004821777,91.93
德信中外公寓,36733,120.337158203125,30.31940460205078,117.471
松合幸福雅苑,27750,120.3223114013672,30.321277618408203,128.31
泰美国际大厦,20274,,,22.5
中沙金座,11736,120.33712768554688,30.31219482421875,98.093
锦湖家园,28978,120.33332061767578,30.31240653991699,129.98
金沙国际公寓,15836,120.32537078857422,30.32507514953613,131.315
东方铭楼,16905,120.33911895751952,30.314363479614254,182.008
湖景居,29757,120.3220443725586,30.309850692749023,59.399
龙湖滟澜星座公寓,18959,120.33279418945312,30.31473731994629,47.525
东沙铭城,12025,120.3404312133789,30.310216903686523,62.481
智格豪城,11797,120.33616638183594,30.30138397216797,102.186
东部国际商务中心公寓,15883,120.32998657226562,30.31617927551269,109.684
头格江景家园一区,25607,120.31238555908205,30.30643653869629,34.796
财通中心,18837,120.34127044677734,30.31506538391113,164.23
新沙家园,26355,120.33979034423828,30.32258605957031,88.246
幸福家园,19416,120.3222198486328,30.30407524108887,58.494
新元金沙城,27250,120.34005737304688,30.32013893127441,93.975
松合幸福里,20373,120.32357788085938,30.32433319091797,184.273
高沙百盛苑,25028,120.34193420410156,30.325157165527344,114.028
金沙家园,28560,120.34010314941406,30.322641372680664,84.243
新怡家园,23041,120.3334732055664,30.30267906188965,24.47
北苑大厦,18412,120.33924865722656,30.311565399169922,72.671
东海橙对,22651,120.32644653320312,30.30316925048828,141.039
东海金沙T台,12460,120.32779693603516,30.301713943481445,135.942
华沙公寓,18415,120.33859252929688,30.30782890319824,279.075
松合时代商城公寓,38493,120.3192138671875,30.320762634277344,138.57
湾南德盛东苑,23704,,,27.5
新城时代广场,23181,120.21368408203124,30.269929885864254,122.915
景芳三区,38576,120.21065521240234,30.27584648132324,229.41
景芳六区,38445,120.21420288085938,30.27744483947754,163.813
景芳五区,37621,120.21865844726562,30.27466583251953,190.99
景芳四区,38073,120.21308135986328,30.27815055847168,56.889
中央公馆,49358,120.2133560180664,30.282175064086914,180.02
景芳二区,40132,120.20916748046876,30.2755184173584,209.88
景芳一区,39050,120.21222686767578,30.27314758300781,154.029
景芳新五区,39069,120.21573638916016,30.27559471130371,204.949
景芳水湘苑,37229,120.21795654296876,30.27741813659668,148.091
东润枫华,51731,120.22425079345705,30.27714920043945,160.079
景芳东区,38241,120.22126770019531,30.27465629577637,137.39
中豪湘座,26642,120.2192611694336,30.280134201049805,171.64
景苑公寓,36539,120.21459197998048,30.27574920654297,155.8
广景苑,47487,120.21166229248048,30.272008895874023,122.58
东城印象,52273,120.2147979736328,30.2791748046875,125.55
水湘人家,33185,120.2217025756836,30.28047180175781,127.25
省水利厅宿舍,43922,120.20482635498048,30.271808624267575,145.115
景芳新二区,51303,120.21101379394531,30.27531242370605,171.145
秋涛北路小区,38590,120.20665740966795,30.27728080749512,144.804
三叉社区,44985,120.20635223388672,30.27103614807129,142.455
三叉新村二区,38922,120.20831298828124,30.268495559692386,144.284
水湘公寓,32713,120.22069549560548,30.28000259399414,59.485
五福新村,32805,120.21353149414062,30.277687072753906,168.876
五福二苑,32807,120.22093963623048,30.26797866821289,115.681
五福一苑,32828,120.22238159179688,30.26762962341309,278.922
新塘路小区,32815,120.214111328125,30.27723503112793,59.638
新塘家园东区,36446,120.21990203857422,30.281818389892575,103.871
新塘家园西区,46846,120.21620178222656,30.28017234802246,132.252
璞玉公馆,22356,120.28834533691406,30.32245635986328,55.024
相江公寓,32107,120.29231262207031,30.30393218994141,115.544
悦麒美寓,34913,120.28543090820312,30.302284240722656,162.835
泊林印象,32672,120.29304504394531,30.312578201293945,131.744
多立方,30345,120.27261352539062,30.32726287841797,49.966
阳光国际,32509,120.28059387207031,30.301305770874023,28.72
招商雍和府,34302,120.2549285888672,30.305917739868164,98.502
鑫运时代金座,20869,120.27901458740234,30.3139591217041,123.383
丽江公寓,36630,120.28809356689452,30.303638458251953,188.593
金雅苑,26512,120.2885971069336,30.313173294067386,78.89
蓝桥名苑,24091,120.28334045410156,30.3095645904541,164.405
新江花园,24671,120.27954864501952,30.30966567993164,178.0
滨江铂金海岸,34854,120.28997039794922,30.301931381225586,32.498
罗兰春天,29795,120.27709197998048,30.33225440979004,108.005
九润公寓,30225,120.2752685546875,30.331579208374023,128.185
魅力之城,29807,120.26348114013672,30.32617950439453,223.25
泊林公寓,31501,120.29022979736328,30.30864524841309,147.75
招商雍华府,36424,120.2564468383789,30.3090934753418,78.45
左邻右舍,29610,120.28864288330078,30.31085205078125,231.555
海棠公寓,31808,120.26800537109376,30.32388114929199,186.059
红苹果,26625,120.29093170166016,30.30841445922852,224.301
世茂东壹号,33167,120.25344848632812,30.30811309814453,63.749
天阳九筑,33562,120.26564025878906,30.328128814697266,155.32
金地玖峯汇,30962,120.2779541015625,30.32707405090332,30.0
九月庭院,27127,120.2931900024414,30.30993461608887,166.254
昆盛肖邦,28118,120.27864074707031,30.33021545410156,61.82
圣奥领寓,31425,120.28726959228516,30.30899810791016,168.106
九洲芳园,29661,120.28939819335938,30.30980491638184,188.307
香滨湾花园,30163,120.27518463134766,30.31582069396973,191.49
地铁东城广场,19777,120.28467559814452,30.316537857055664,61.612
海景城,26127,120.2901382446289,30.30446815490723,59.925
蓝桥景苑,24672,120.28569793701172,30.31450462341309,63.204
圆梦园,34077,120.2791748046875,30.2988224029541,69.391
汇盛德堡,29722,120.26628112792969,30.31943130493164,36.489
圆梦园别墅,34841,120.2794418334961,30.29977035522461,60.215
圆梦园公寓,31560,120.27887725830078,30.29991340637207,32.371
东都公寓,25551,120.27183532714844,30.30845832824707,60.16
东大门公寓,20815,120.29033660888672,30.320785522460934,45.348
风林公寓,27304,120.2704620361328,30.3078670501709,63.116
阳光景台,27003,120.2783203125,30.303607940673828,53.675
凯旋新村,48057,120.19596862792969,30.258831024169922,63.667
金牛坊,46271,120.1961441040039,30.26112937927246,54.905
新安铭苑,37081,120.1952896118164,30.28746223449707,31.065
采荷紫园,51193,120.19634246826172,30.259132385253906,54.52
凯旋路34号,46276,120.1980438232422,30.268024444580078,39.019
红树林花园,38553,120.1958236694336,30.28888893127441,61.523
汇鑫枫景苑,46347,120.20834350585938,30.26698112487793,38.478
人民社区,47583,120.19666290283205,30.25934410095215,61.652
华景公寓,43066,120.19666290283205,30.27072906494141,36.875
凯旋路104号,53046,120.19703674316406,30.25930595397949,61.48
凯旋路110号,50540,120.19738006591795,30.26024627685547,29.995
华景北苑,47093,120.1967544555664,30.27018928527832,45.046
华景南苑,45163,120.1966781616211,30.26772880554199,38.905
景秋公寓,44981,120.20510864257812,30.27001953125,84.319
金兰池社区,45847,120.19928741455078,30.26719665527344,31.19
健风大厦,47040,120.20751190185548,30.260263442993164,53.995
凯旋公寓,52338,120.19660949707031,30.254756927490234,35.655
凯景公寓,46452,120.19481658935548,30.251596450805664,62.816
龙生凯旋花园,47563,120.19752502441406,30.266021728515625,34.415
农药厂宿舍,41089,120.20049285888672,30.29003715515137,27.365
庆春门社区,51316,120.21060943603516,30.27341270446777,64.892
人民新村,52625,120.19683074951172,30.25996971130371,37.335
宋都梅苑人家,46317,120.19601440429688,30.25680160522461,75.596
商教社区,62195,120.1975555419922,30.25281143188477,39.97
双菱路179号,62214,120.20194244384766,30.268259048461914,74.009
浙江交运大厦,34454,120.20719146728516,30.278676986694336,35.93
滨江华家池,48361,120.19920349121094,30.27970123291016,50.92
南肖埠小区,39999,120.20133972167969,30.26517677307129,34.921
南肖埠御景苑,53991,120.2042999267578,30.26457977294922,45.37
南肖埠景和苑,42695,120.20571899414062,30.26604461669922,31.405
新城市广场,19004,120.20628356933594,30.26756858825684,27.71
南肖埠文景苑,45978,120.20133209228516,30.26980209350586,55.781
南肖埠北景东苑,37267,120.20518493652344,30.26871681213379,25.005
南肖埠二小区,46452,120.2053680419922,30.26398277282715,57.376
阳光城普升,33306,120.25157928466795,30.31681632995605,25.825
万科中央公园,39736,120.23410034179688,30.30044174194336,56.313
东亚新干线公寓,25714,120.22747039794922,30.30599975585937,25.03
三花国际公寓,29140,,,46.97
新中宇维萨,42753,120.23255157470705,30.29853820800781,28.993
华家竹园,33143,120.2517547607422,30.29783058166504,45.3
普福公寓,26972,120.2547607421875,30.3166618347168,34.388
五堰庙,29982,120.2559814453125,30.299060821533203,50.755
兴隆二区,32807,120.2381362915039,30.2974910736084,33.61
云峰二区,32815,120.23497772216795,30.28781318664551,61.34
云峰一区,32705,120.2313232421875,30.28219795227051,36.563
云峰三区,34281,120.2375717163086,30.28513336181641,54.055
云峰家园,36089,120.23214721679688,30.28615951538086,31.683
云河家园,39381,120.22496795654295,30.28480339050293,57.115
章家坝东区,39388,120.24243927001952,30.48930931091309,27.835
中远小区,32815,120.214111328125,30.27723503112793,47.39
绿城留香园,42017,120.23800659179688,30.27840614318848,25.84
万象城悦玺,42653,120.22055053710938,30.259506225585934,48.385
东方君悦,34389,120.2266616821289,30.257015228271484,24.36
金基晓庐,54726,120.22614288330078,30.26408386230469,48.52
融创大家侯潮府,68628,120.19113159179688,30.230987548828125,32.825
东方润园,65867,120.22896575927734,30.260149002075195,49.185
中企御品湾,38323,120.22384643554688,30.285846710205078,28.91
万象城悦府,60338,120.22377014160156,30.25918197631836,44.87
大家钱塘府,55750,120.22464752197266,30.277631759643555,25.605
盛世钱塘,52765,120.22920989990234,30.26470947265625,51.18
城市之星,61178,120.2113265991211,30.24677276611328,26.535
德信大家钱江府,40821,120.2303466796875,30.288801193237305,51.135
杭州来福士广场公寓,34808,120.21958923339844,30.2547664642334,26.03
御道路一号,50791,120.24068450927734,30.275739669799805,54.47
日信国际,39108,120.20166778564452,30.24013328552246,28.725
向江来时代中心公寓,31553,120.22721099853516,30.284914016723636,53.18
百大绿城,33085,120.21037292480469,30.2657470703125,27.085
城市之星(50年),45186,120.20994567871094,30.246196746826172,27.85
世包国际中心公寓,38952,120.21299743652344,30.24304962158203,49.07
万科大都会79号,70803,120.23665618896484,30.272687911987305,31.89
和谐嘉园,45001,120.21820068359376,30.260351181030273,26.755
钱塘航空大厦,26240,120.2158203125,30.243059158325195,54.135
水岸帝景,47507,120.23054504394531,30.261661529541016,27.61
新城国际,53454,120.22306823730469,30.26229286193848,55.88
钱江国际时代广场,24166,120.21207427978516,30.245702743530273,23.965
钱江三苑,48659,120.2210693359375,30.264577865600586,59.13
蔚蓝公寓,56178,120.21065521240234,30.27020835876465,25.555
钱江六苑,54423,120.21692657470705,30.266510009765625,58.185
金隅中铁诺德都会森林,54170,120.21668243408205,30.284093856811523,8.638
杭州高德置地广场,32859,,,30.0
钱江七苑,43526,120.21673583984376,30.26789855957031,33.284
融创涌清府,36110,120.22491455078124,30.282304763793945,48.805
万银国际,29000,120.22516632080078,30.257768630981445,33.747
常青公寓,31611,120.21112060546876,30.25190544128418,22.19
钱江四苑,46088,120.2199249267578,30.26589584350586,59.932
泛海国际,45438,120.21758270263672,30.246740341186523,29.92
海运都会钱塘,43478,120.18377685546876,30.21910095214844,67.49
钱江商务广场,37494,120.21693420410156,30.24275207519531,30.94
宋都天润,37472,120.28059387207031,30.301307678222656,67.655
UDC时代大厦公寓,45253,120.224365234375,30.25014305114746,26.54
运新花苑,50171,120.2316665649414,30.27897071838379,27.085
三堡东苑,25433,120.22897338867188,30.27742004394531,47.785
三堡南苑,32815,120.22591400146484,30.27199935913086,38.514
三堡社区,32815,120.22468566894531,30.271764755249023,47.54
三堡北苑,32831,120.2231674194336,30.274324417114254,35.524
三堡家园,32826,120.22447967529295,30.269155502319336,51.41
三里亭苑三区,33172,120.19569396972656,30.298946380615234,38.432
三里家园三区,31165,120.19890594482422,30.30330848693848,47.35
三里亭四区,33595,120.1957550048828,30.3012752532959,27.95
三里新城兰苑,33988,120.1947784423828,30.29538345336914,51.066
首开德胜上郡,34350,120.19776153564452,30.313724517822266,25.61
锦润公寓,40353,120.20672607421876,30.30669403076172,55.43
三里亭二区,33303,120.2002410888672,30.30142593383789,28.94
三里家园一区,33872,120.19586944580078,30.306507110595703,54.505
蓝天城市花园,35073,120.19615936279295,30.290815353393555,27.005
三里新城桂苑,33020,120.19892120361328,30.29564094543457,51.285
三里亭苑一区,33787,120.19756317138672,30.29809188842773,29.845
三里家园二区,31859,120.1951141357422,30.30355262756348,49.405
神州白云大厦,15775,120.19599151611328,30.290128707885746,26.95
三里新城荷苑,34374,120.19417572021484,30.29408264160156,124.275
三里家园,34005,120.19572448730469,30.3031005859375,106.99
广宇水岸雅苑,32748,120.19690704345705,30.30428504943848,130.92
蓝天公寓,42791,120.19534301757812,30.2928409576416,143.8
三里新城,37069,120.1962890625,30.296443939208984,302.78
广利佳苑,31920,120.1982192993164,30.30164909362793,93.51
三里新城橘苑,32991,120.20121002197266,30.29803276062012,148.665
机场路一巷小区,31454,120.19880676269531,30.293046951293945,127.045
三里新城竹苑,32275,120.19705963134766,30.29758071899414,112.4
天城铭苑,32078,120.19187927246094,30.28723526000977,96.59
百合公寓,28898,120.20115661621094,30.30202674865723,132.575
钱塘沁园,34790,120.19971466064452,30.293901443481445,113.975
三里新城柳苑,28834,120.199951171875,30.29700469970703,128.555
杭州大润城,22466,120.20040130615234,30.262908935546875,63.33
三里亭小区,35498,120.19738006591795,30.300331115722656,157.906
三里新城梅苑,33557,120.20124053955078,30.296157836914066,98.05
佰富时代中心公寓,15956,120.20523834228516,30.29759788513184,138.799
四海花城,46830,120.20726776123048,30.26928329467773,75.705
三里亭工农路小区,39406,120.19954681396484,30.29828453063965,150.73
三里新城东升苑,38987,120.19718170166016,30.29511260986328,38.649
三里亭东苑,39110,120.20508575439452,30.299976348876953,255.93
夕照新村,48442,120.2015609741211,30.25082778930664,209.735
凯旋苑,48162,120.19935607910156,30.25551986694336,63.11
观音塘小区,41990,120.21068572998048,30.25051498413086,141.052
茶厂宿舍,59736,120.20067596435548,30.254112243652344,63.935
三叉花苑,55914,120.21638488769531,30.26468276977539,134.094
四季星座,46830,120.19991302490234,30.25013542175293,125.225
塘苗新村,39961,120.2057647705078,30.256052017211914,88.711
原筑悦庄,20899,120.2415008544922,30.313575744628906,97.74
中豪五星国际,26455,,,36.5
五堡三区,32815,120.24085235595705,30.29209899902344,94.05
五堡一区,32815,120.2478256225586,30.28735160827637,169.804
五堡二区,32815,120.24639892578124,30.28377723693848,124.92
五堡四区,32815,120.24481201171876,30.28761863708496,161.328
五福亭一区,31215,120.25328063964844,30.28954315185547,117.495
五福亭二区,25991,120.2522201538086,30.28772735595703,54.505
四季风景,25957,120.35340881347656,30.308860778808594,165.36
元成小时代,14596,120.3512191772461,30.333518981933594,98.09
金地宋都都会钱塘,23743,120.39401245117188,30.336414337158203,9.146
清雅苑,20093,120.370361328125,30.31936836242676,242.695
盛泰名都公寓,25814,120.3540267944336,30.31031608581543,95.253
东部之星,16151,120.39359283447266,30.33812141418457,25.0
大都文苑风情,24720,120.34974670410156,30.314699172973636,138.761
东海未名园,25503,120.35653686523438,30.31306076049805,291.635
西子阳光新城,12270,120.35376739501952,30.31278419494629,120.876
东盛家园,24425,120.34705352783205,30.33144760131836,55.67
和达城,33752,120.35338592529295,30.315393447875977,170.447
精欧荣寓,26781,120.35746002197266,30.30842399597168,174.335
盛泰时代山,16246,120.36278533935548,30.312183380126953,35.122
16街区,17069,120.35899353027344,30.3154411315918,55.91
福雷德广场,22008,120.35462951660156,30.32304573059082,34.465
盛泰名都住宅,26356,120.35427856445312,30.31065559387207,52.29
香榭里花园,26700,120.35243225097656,30.31198310852051,133.286
艾肯金座,12204,120.35303497314452,30.322811126708984,110.76
北银公寓,23693,120.35071563720705,30.31246757507324,176.841
月雅苑,28808,120.3568344116211,30.316192626953125,276.18
东城大厦,10355,120.34526824951172,30.33060646057129,74.956
四季名门城市公寓,23398,120.36042785644531,30.30925178527832,108.455
裕园公寓,24438,120.35079956054688,30.309606552124023,185.456
之江铭楼,9741,120.35142517089844,30.30828666687012,115.181
和达城公寓,17185,120.35386657714844,30.315940856933594,105.184
下沙文汇苑,23211,120.35118865966795,30.311750411987305,128.365
康莱特公寓,15034,120.35594940185548,30.31260108947754,88.035
华顺别墅,32609,120.35237121582031,30.310890197753906,34.595
瓯江综合楼,23513,120.35702514648438,30.3128662109375,128.705
元成恒盛公寓,23035,120.34949493408205,30.33178520202637,70.975
保利东湾,24399,120.3791046142578,30.27832794189453,243.015
世茂江滨花园,22323,120.38921356201172,30.28922462463379,168.134
侨福一品高尔夫,16251,120.41263580322266,30.339927673339844,53.055
盈都君悦,14595,120.39676666259766,30.36017417907715,34.23
观澜时代,21624,120.37545776367188,30.27414894104004,103.09
野风海天城,24148,120.39202880859376,30.30552864074707,157.85
宋都晨光国际,25155,120.38558959960938,30.29157829284668,146.22
江悦城,16673,120.4051284790039,30.34597206115723,33.076
东郡国际,25087,120.40086364746094,30.330888748168945,126.285
伊萨卡国际城,24521,120.39130401611328,30.295352935791016,139.512
保利湾天地,13327,120.37785339355469,30.27908515930176,241.82
碧桂园,21960,120.39924621582031,30.33559226989746,65.606
中兴景冉佳园,30264,120.39573669433594,30.31074333190918,112.305
城市果岭,25301,120.40216064453124,30.334392547607425,90.637
宝龙城市广场,19775,120.39108276367188,30.3176212310791,102.34
星星港湾J组团,12935,120.43121337890624,30.39299964904785,29.945
多蓝水岸,21708,120.39330291748048,30.30121421813965,180.405
梦琴湾,22577,120.39543914794922,30.303956985473636,174.125
宋都东郡之星,22580,120.39309692382812,30.33938026428223,81.755
江语海,33545,120.39881134033205,30.31022453308105,37.298
祥生钱塘新语,13589,120.38772583007812,30.35122108459473,85.485
朗诗国际街区,26042,120.39582824707031,30.306440353393555,28.278
金沙居,11927,120.39076232910156,30.312442779541016,123.785
星星港湾琴海居,15410,120.43589782714844,30.38844490051269,29.715
盈都揽悦,16518,120.38741302490234,30.341854095458984,74.015
杭州世茂江滨商业中心,13743,120.38727569580078,30.292896270751953,116.565
金沙学府,21498,120.39019012451172,30.308900833129886,94.795
中国铁建保利像素,19246,120.39144134521484,30.33877182006836,106.385
玫瑰湾,25519,120.3663101196289,30.27219581604004,99.745
和达自由港,16250,120.36359405517578,30.29878234863281,104.76
龙湖春江天越,24673,120.38990783691406,30.33407974243164,0.0
南大暖东,17567,120.39222717285156,30.340930938720703,66.341
蒲公英天地,16985,120.38029479980469,30.315223693847656,0.0
丰隆百翘香江,24881,120.3967742919922,30.3336124420166,71.795
保利东湾排屋,31677,120.37952423095705,30.27825164794922,145.485
星星港湾清风苑,13393,120.438720703125,30.38940048217773,36.336
润和橙家,15619,120.39295196533205,30.34909820556641,110.72
金隅空港公馆,12966,120.37770080566406,30.27652359008789,33.42
天元公寓,17659,120.37097930908205,30.307546615600586,139.71
保利湾天地二期,12517,120.37676239013672,30.276411056518555,23.9
绿地华家池印,50591,120.20602416992188,30.279052734375,132.595
世茂天宸,43919,120.2008819580078,30.281383514404297,33.255
濮家新村,35531,120.204833984375,30.289470672607425,184.37
闸弄口新村,34861,120.20028686523438,30.281694412231445,55.755
机神新村,36050,120.1988296508789,30.28855323791504,142.655
万家花园家和苑,38133,120.208984375,30.29264831542969,242.83
世茂天玑公寓,41583,120.20111846923828,30.28239440917969,121.42
华家池印公寓,37606,120.20439910888672,30.27970314025879,50.41
同方国际广场,19051,120.20610809326172,30.28108215332031,130.817
濮家东村,36104,120.20570373535156,30.28971672058105,161.04
紫薇公寓,39852,120.19392395019531,30.28514671325684,118.025
滨江世贸天宸,40750,120.2009506225586,30.28141975402832,86.69
京惠花园,36594,120.19672393798828,30.284128189086914,60.307
三华天运,37392,120.20866394042969,30.28913497924805,159.531
沁园雅舍生活馆,20099,120.20020294189452,30.29293441772461,112.791
机神公寓,34024,120.19719696044922,30.286834716796875,158.256
杭州湾公寓,13168,120.20668029785156,30.29228210449219,45.991
杰立公馆,20481,120.19928741455078,30.292560577392575,149.831
联合麦田,15812,120.20563507080078,30.29635429382324,141.021
天成嘉苑,40695,120.1929168701172,30.29062843322754,124.145
东方时代中心,14896,,,24.476
秋涛雅苑,34914,120.20355987548828,30.29358291625977,113.873
东茂苑,38051,120.19976043701172,30.287397384643555,152.001
天城国际,45013,120.19873809814452,30.29049491882324,60.399
万家花园万和苑,39244,120.21035766601562,30.293193817138672,191.4
万家花园欣和苑,39269,120.20964813232422,30.292333602905273,150.135
文晖铭园,33996,120.192626953125,30.28840637207031,53.215
闸弄口东村,35279,120.20372772216795,30.285385131835934,163.523
闸弄口铁路宿舍,33334,120.20040130615234,30.28359222412109,158.697
范家小区,44960,120.20338439941406,30.293903350830078,49.5
范家新苑,44960,120.20938873291016,30.29211235046387,158.043
范家天成公寓,24680,120.20890808105469,30.29406929016113,42.11
京惠紫枫阁,38658,120.19693756103516,30.28385162353516,155.925
交警宿舍,38973,120.20416259765624,30.29328536987305,96.959
省机施宿舍,69722,120.2043685913086,30.29384803771973,173.927
三华天运别墅,40638,120.20861053466795,30.28930473327637,48.431
天运花园,42671,120.20808410644531,30.28965759277344,138.689
天晖铭园,0,120.19279479980469,30.286027908325195,66.0
天仙新苑,44983,120.19159698486328,30.28777885437012,151.675
天成嘉苑北苑,44983,120.19357299804688,30.28968620300293,126.345
万科溪望,40530,120.0246353149414,30.277606964111328,124.588
创客空间公寓,25532,120.0037078857422,30.281837463378906,24.445
大华西溪风情澄品,42925,120.03831481933594,30.28848075866699,104.825
大华西溪风情公寓,45250,120.04259490966795,30.288631439208984,54.98
西溪润景公寓,22164,120.05111694335938,30.29853057861328,162.63
尚越海创绿谷公寓,16118,120.02747344970705,30.29519844055176,138.037
合景瑜翠园,33460,120.00013732910156,30.285383224487305,117.75
鹭栖湖,35891,119.9916000366211,30.26381492614746,52.9
万科溪望排屋,45027,120.04460144042969,30.27456474304199,31.9
运河赋,16919,120.14311981201172,30.40427017211914,47.786
佳源名城,18593,120.18161010742188,30.385356903076172,105.264
旭辉府,19693,120.14330291748048,30.389652252197266,91.58
旭辉时代城,19506,120.16944122314452,30.389894485473636,98.678
锦昌年华,20623,120.17562103271484,30.386823654174805,106.572
赞成杭家,18675,120.17931365966795,30.38433265686035,34.51
旭辉运河悦章,19030,120.141845703125,30.38755226135254,53.842
陆家桥,11478,,,31.514
江南院子,29474,120.17462921142578,30.39301872253418,28.718
中尚橄榄树花园北区,18673,120.17227935791016,30.390155792236328,45.49
中和北宸府,21048,120.17664337158205,30.38752746582031,56.344
中尚橄榄树花园,21248,120.1724090576172,30.389652252197266,168.002
杭钢紫元旭润和府,15888,120.21070098876952,30.409202575683594,53.145
君兰华庭,20005,120.169189453125,30.38424873352051,101.04
星海云庭,16036,120.17987823486328,30.392318725585934,63.252
上亿中央郡,23816,120.17112731933594,30.388776779174805,120.695
祥生群贤府,30204,120.15811920166016,30.38945579528809,43.53
路劲远洋江南院子,18125,,,28.436
荣安翡翠半岛,18409,120.15851593017578,30.387725830078125,65.074
紫欣华庭,17732,120.17388153076172,30.3876953125,142.623
经纬御贤府,15887,120.17127990722656,30.386362075805664,201.906
莲花公寓,19492,120.182373046875,30.39409637451172,71.174
迪凯运河印象,23433,120.1334457397461,30.3551082611084,102.726
赞成美树,22968,120.1255111694336,30.371641159057614,85.225
逸居城,21167,120.1229019165039,30.3889217376709,38.394
滨江旭辉万家之星,25158,120.1241683959961,30.36344337463379,73.631
德信海德公园,22274,120.12715911865234,30.36384391784668,71.645
上实海上海,29337,120.0863800048828,30.352182388305664,118.57
赞成赞城,20767,120.1107406616211,30.38467216491699,86.21
天阳棕榈湾,20566,120.0903778076172,30.36489295959473,143.795
北庭铭座,13120,120.1304931640625,30.38107872009277,50.15
正易上塘春苑公寓,13856,120.13024139404295,30.381031036376953,124.659
上亿彩虹郡,18674,120.1228256225586,30.38260078430176,134.686
天阳棕榈湾二期,16571,120.09138488769531,30.365856170654297,140.085
恒和依山郡别墅,18004,119.8499984741211,30.356529235839844,114.47
恒和依山郡,13855,119.84846496582031,30.358720779418945,78.1
琴湖碧园,9940,119.8248062133789,30.448345184326172,86.926
荷塘花苑,13323,119.88036346435548,30.385292053222656,67.643
径铭家园,13713,119.8392105102539,30.347789764404297,111.945
青城嘉园,12632,119.8740692138672,30.38603401184082,110.17
春花秋月公寓,12637,119.8775405883789,30.387826919555664,126.54
杭州径山红树林度假世界,53607,119.83747863769531,30.41488265991211,64.908
径乐家园,10294,119.87295532226562,30.383262634277344,31.497
庭院深深,20290,119.96739196777344,30.2507438659668,134.729
新西湖小镇,19651,119.92520141601562,30.243408203125,104.233
西西湖,23337,119.9419403076172,30.25926399230957,186.293
新明半岛,20854,119.96330261230469,30.24981117248535,163.58
中港罗兰小镇,20351,119.92726135253906,30.241497039794922,50.955
御蓝湾,22106,119.95719146728516,30.25786209106445,71.102
德信早安,20626,119.94012451171876,30.24732780456543,75.102
恒厚阳光城,21486,119.94181823730469,30.24690055847168,83.381
金岸提香,21192,119.94093322753906,30.24571990966797,30.805
保亿丽景山松果,22259,119.9789047241211,30.25739669799805,144.537
新湖果岭,26292,119.98321533203124,30.262378692626953,111.063
西溪永乐城,26019,120.0116958618164,30.280481338500977,50.025
同城印象,25167,119.95710754394531,30.27653503417969,166.532
福田假日之约别墅,19089,119.9540023803711,30.25781059265137,41.06
大华海派风范,32703,119.96013641357422,30.27453422546387,99.96
金岸提香排屋,19552,119.94065856933594,30.245492935180664,34.928
西城时代家园,23054,119.95375061035156,30.273967742919922,57.702
新湖菲林,26936,119.9813995361328,30.26003646850586,86.432
华门清水湾,20483,119.93973541259766,30.24571228027344,65.963
华门清水湾,20483,119.93973541259766,30.24571228027344,61.949
华门清水湾,19464,,,65.963
华门清水湾,19464,,,61.949
新南湖绿苑,18394,119.95109558105469,30.27025413513184,78.123
西溪山庄,22445,119.98323059082031,30.240732192993164,152.705
绿城桃源小镇,22491,119.97171783447266,30.23337173461914,26.575
绿城桃源小镇,22491,119.97171783447266,30.23337173461914,58.939
绿城桃源小镇,23380,119.97425079345705,30.2439079284668,26.575
绿城桃源小镇,23380,119.97425079345705,30.2439079284668,58.939
新城西溪逸境,39809,120.03012084960938,30.27895736694336,129.395
青枫墅园别墅,33777,119.95451354980469,30.27085876464844,121.624
新明半岛雨径轩,20393,119.96166229248048,30.252988815307614,132.998
山西园,20665,119.94689178466795,30.27472305297852,106.91
广瑞瑞成,25278,119.97349548339844,30.26198005676269,131.425
江南水乡别墅,36079,120.03379821777344,30.255847930908203,156.626
瑞城花园,27652,120.03484344482422,30.28862762451172,137.16
竹海雅苑别墅,14876,119.83959197998048,30.40730094909668,78.308
碧景园,23653,119.95249938964844,30.26278877258301,159.84
仓溢绿苑,24600,119.99925231933594,30.28790664672852,105.012
西花庭,25990,119.95789337158205,30.279964447021484,100.23
泊悦府,28383,119.9535675048828,30.2688045501709,39.562
